,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.val_precision_max,metrics.train_precision_max,metrics.val_accuracy_max,metrics.val_accuracy_curr,metrics.train_accuracy_curr,metrics.val_recall_max,metrics.train_recall_max,metrics.val_f1_curr,metrics.train_precision_curr,metrics.train_f1_curr,metrics.train_accuracy_max,metrics.train_f1_max,metrics.calc_time,metrics.val_recall_curr,metrics.val_f1_max,metrics.train_recall_curr,metrics.loss,metrics.val_precision_curr,params.max_opinion_length,params.model,params.unit,params.epoch,params.nob,params.max_top_words,tags.mlflow.source.name,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.user
10,84b1e8b0c7bb4836880fc806e0910d8c,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/84b1e8b0c7bb4836880fc806e0910d8c/artifacts,2021-10-10 06:59:54.992000+00:00,2021-10-10 07:00:50.088000+00:00,0.7785714268684387,0.7048774361610413,0.5147826075553894,0.5147826075553894,0.6132714152336121,0.34800758957862854,0.4644792973995209,0.4391309916973114,0.6132714152336121,0.5589526295661926,0.6132714152336121,0.5589526295661926,54.144662857055664,0.34800758957862854,0.44377580285072327,0.4644792973995209,0.8968153595924377,0.5969246625900269,10,"Embedding (max_top_words=300, max_opinion_length=10, embedding_vector_lengths=400, units=64, epochs=10, nobs=0)",64,10,0,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=10, embedding_vector_lengths=400, units=64, epochs=10, nobs=0)",jovyan
11,cb8b24fd91f34242acfc77d5c39f0127,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/cb8b24fd91f34242acfc77d5c39f0127/artifacts,2021-10-10 06:59:08.023000+00:00,2021-10-10 06:59:53.617000+00:00,0.7100301384925842,0.7047415375709534,0.5043478012084961,0.5026087164878845,0.6101760268211365,0.3428819477558136,0.4534856379032135,0.4097632169723511,0.6101760268211365,0.5498279929161072,0.6101760268211365,0.5498279929161072,44.57677412033081,0.3126859962940216,0.44000986218452454,0.4534856379032135,0.9025483727455139,0.5962305665016174,10,"Embedding (max_top_words=300, max_opinion_length=10, embedding_vector_lengths=400, units=32, epochs=10, nobs=0)",32,10,0,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=10, embedding_vector_lengths=400, units=32, epochs=10, nobs=0)",jovyan
12,31c9b26fc22f47558d977337d431fc8c,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/31c9b26fc22f47558d977337d431fc8c/artifacts,2021-10-10 06:49:46.324000+00:00,2021-10-10 06:59:06.740000+00:00,1.0,0.7626864314079285,0.7130434513092041,0.7130434513092041,0.7113561630249023,0.6349826455116272,0.629912257194519,0.7009494304656982,0.7113561630249023,0.6897429823875427,0.7113561630249023,0.6897429823875427,558.6649742126465,0.6349826455116272,0.7009494304656982,0.629912257194519,0.7097927331924438,0.7830747961997986,40,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=2)",64,10,2,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=2)",jovyan
13,e372770f729d413799fac9da42dabc29,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/e372770f729d413799fac9da42dabc29/artifacts,2021-10-10 06:42:43.695000+00:00,2021-10-10 06:49:45.028000+00:00,0.7904098629951477,0.7579379081726074,0.6904347538948059,0.6852173805236816,0.6999419331550598,0.637752115726471,0.6256946921348572,0.689713716506958,0.6999419331550598,0.6852278113365173,0.6999419331550598,0.6852278113365173,419.6790599822998,0.637752115726471,0.7007539868354797,0.6256946921348572,0.7194473743438721,0.7509805560112,40,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=32, epochs=10, nobs=2)",32,10,2,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=32, epochs=10, nobs=2)",jovyan
14,a3ec98dbacfa4c739b3ee9ba117c00c3,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/a3ec98dbacfa4c739b3ee9ba117c00c3/artifacts,2021-10-10 06:34:05.661000+00:00,2021-10-10 06:42:42.441000+00:00,0.8067887425422668,0.7535465955734253,0.7078260779380798,0.6939130425453186,0.7005223631858826,0.657283365726471,0.6190817952156067,0.7040445804595947,0.7005223631858826,0.6767067909240723,0.7005223631858826,0.6795350313186646,515.0388522148132,0.641658365726471,0.7072674632072449,0.6167851090431213,0.7275782227516174,0.780005931854248,40,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=64, epochs=10, nobs=2)",64,10,2,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=64, epochs=10, nobs=2)",jovyan
15,1859b6bfddcc4109b249aceb7aed6641,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/1859b6bfddcc4109b249aceb7aed6641/artifacts,2021-10-10 06:27:22.818000+00:00,2021-10-10 06:34:04.348000+00:00,0.7934277057647705,0.7603472471237183,0.695652186870575,0.6834782361984253,0.689688503742218,0.6470320820808411,0.6050056219100952,0.7035120129585266,0.689688503742218,0.6689745187759399,0.6904623508453369,0.6689745187759399,399.8191270828247,0.6470320820808411,0.7035120129585266,0.6050056219100952,0.7488606572151184,0.7718107104301453,40,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=32, epochs=10, nobs=2)",32,10,2,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=32, epochs=10, nobs=2)",jovyan
16,90b0172ba1bb4203944115ba93461403,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/90b0172ba1bb4203944115ba93461403/artifacts,2021-10-10 06:21:47.057000+00:00,2021-10-10 06:27:21.540000+00:00,0.7902460098266602,0.7667714357376099,0.7165217399597168,0.7095652222633362,0.7041981220245361,0.653377115726471,0.619886577129364,0.7047699093818665,0.7041981220245361,0.6828836798667908,0.7041981220245361,0.6828836798667908,333.22276616096497,0.653377115726471,0.7047699093818665,0.619886577129364,0.7138568758964539,0.7649922966957092,40,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=1)",64,10,1,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=1)",jovyan
17,fe8234103f5444208a592299d37b4a62,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/fe8234103f5444208a592299d37b4a62/artifacts,2021-10-10 06:17:27.745000+00:00,2021-10-10 06:21:45.828000+00:00,0.7962071895599365,0.7655254602432251,0.7008695602416992,0.7008695602416992,0.6999419331550598,0.636532723903656,0.6101114749908447,0.6967849135398865,0.6999419331550598,0.6789098978042603,0.6999419331550598,0.6789098978042603,256.9150011539459,0.636532723903656,0.6967849135398865,0.6101114749908447,0.7254565954208374,0.7698938250541687,40,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=32, epochs=10, nobs=1)",32,10,1,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=32, epochs=10, nobs=1)",jovyan
18,4b9a9af2d4384ffca379e2a487a912b4,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/4b9a9af2d4384ffca379e2a487a912b4/artifacts,2021-10-10 06:12:21.861000+00:00,2021-10-10 06:17:26.433000+00:00,0.9999999403953552,0.7551184892654419,0.7060869336128235,0.7008695602416992,0.6931708455085754,0.622127115726471,0.5993834733963013,0.6823738217353821,0.6931708455085754,0.6680651903152466,0.6931708455085754,0.6680651903152466,303.3354957103729,0.622127115726471,0.6852219104766846,0.5993834733963013,0.7343315482139587,0.7559536099433899,40,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=64, epochs=10, nobs=1)",64,10,1,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=64, epochs=10, nobs=1)",jovyan
19,1ada4d3d321e41f48817534a69851bf0,2,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/2/1ada4d3d321e41f48817534a69851bf0/artifacts,2021-10-10 06:08:16.315000+00:00,2021-10-10 06:12:20.617000+00:00,0.7783719897270203,0.7473968863487244,0.6991304159164429,0.6852173805236816,0.6889146566390991,0.6432085037231445,0.5963465571403503,0.6962878108024597,0.6889146566390991,0.6629119515419006,0.6889146566390991,0.6629119515419006,243.0831377506256,0.6432085037231445,0.6962878108024597,0.5963465571403503,0.7423252463340759,0.7595729231834412,40,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=32, epochs=10, nobs=1)",32,10,1,300,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=32, epochs=10, nobs=1)",jovyan
