,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_f1_curr,metrics.train_f1_max,metrics.val_recall_curr,metrics.train_accuracy_curr,metrics.val_recall_max,metrics.calc_time,metrics.val_accuracy_max,metrics.val_precision_curr,metrics.val_f1_curr,metrics.train_precision_max,metrics.val_precision_max,metrics.val_accuracy_curr,metrics.train_accuracy_max,metrics.train_precision_curr,metrics.loss,metrics.train_recall_max,metrics.val_f1_max,metrics.train_recall_curr,params.nob,params.max_top_words,params.unit,params.epoch,params.model,params.max_opinion_length,tags.mlflow.source.type,tags.mlflow.runName,tags.mlflow.user,tags.mlflow.source.name
10,785469cd6b5f46cb96ce8c52b990e46a,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/785469cd6b5f46cb96ce8c52b990e46a/artifacts,2021-10-09 18:49:09.011000+00:00,2021-10-09 18:50:03.651000+00:00,0.597970724105835,0.597970724105835,0.42272236943244934,0.63861483335495,0.42532655596733093,53.709821701049805,0.5808695554733276,0.6298332810401917,0.5058382153511047,0.7192631363868713,0.760780394077301,0.5669565200805664,0.6397755742073059,0.63861483335495,0.847934365272522,0.5173295140266418,0.5126523971557617,0.5173295140266418,0,300,64,10,"Embedding (max_top_words=300, max_opinion_length=10, embedding_vector_lengths=400, units=64, epochs=10, nobs=0)",10,LOCAL,"Embedding (max_top_words=300, max_opinion_length=10, embedding_vector_lengths=400, units=64, epochs=10, nobs=0)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
11,a4389aa594474e7e88e5a8a1f30110cb,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/a4389aa594474e7e88e5a8a1f30110cb/artifacts,2021-10-09 18:48:23.909000+00:00,2021-10-09 18:49:07.996000+00:00,0.5899932980537415,0.5988175868988037,0.41621196269989014,0.6401625275611877,0.41621196269989014,43.17920541763306,0.5860869288444519,0.6297856569290161,0.5011726021766663,0.7166934609413147,0.6689124703407288,0.573913037776947,0.6424840688705444,0.6401625275611877,0.8542863726615906,0.514789879322052,0.5011726021766663,0.5074708461761475,0,300,32,10,"Embedding (max_top_words=300, max_opinion_length=10, embedding_vector_lengths=400, units=32, epochs=10, nobs=0)",10,LOCAL,"Embedding (max_top_words=300, max_opinion_length=10, embedding_vector_lengths=400, units=32, epochs=10, nobs=0)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
12,77650f80c0474ec4b683691e54abaf34,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/77650f80c0474ec4b683691e54abaf34/artifacts,2021-10-09 18:39:22.631000+00:00,2021-10-09 18:48:22.825000+00:00,0.7171141505241394,0.7171141505241394,0.6874793171882629,0.7250918745994568,0.6939897537231445,538.6453387737274,0.7321739196777344,0.7976946830749512,0.7384581565856934,0.7715165019035339,0.8108450770378113,0.7321739196777344,0.7258657217025757,0.7250918745994568,0.6654184460639954,0.6701743006706238,0.7405366897583008,0.6701743006706238,2,300,64,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=2)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=2)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
13,24097785ef33467dbaf779e4b1ab7470,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/24097785ef33467dbaf779e4b1ab7470/artifacts,2021-10-09 18:32:48.733000+00:00,2021-10-09 18:39:21.632000+00:00,0.719903826713562,0.719903826713562,0.6991980671882629,0.7299284338951111,0.7083953022956848,391.4305348396301,0.7565217614173889,0.8053377270698547,0.7484908699989319,0.7777806520462036,0.8697221875190735,0.7460869550704956,0.7299284338951111,0.7299284338951111,0.6653584837913513,0.672508955001831,0.7561578750610352,0.672508955001831,2,300,32,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=32, epochs=10, nobs=2)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=32, epochs=10, nobs=2)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
14,a5ff22e51b9a4fa9b3d9cc84ba2fbc4b,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/a5ff22e51b9a4fa9b3d9cc84ba2fbc4b/artifacts,2021-10-09 18:24:43.726000+00:00,2021-10-09 18:32:47.703000+00:00,0.7164374589920044,0.7164374589920044,0.6900835037231445,0.7239311337471008,0.6900835037231445,482.4159870147705,0.747826099395752,0.80926114320755,0.7448169589042664,0.7709828615188599,0.912630558013916,0.739130437374115,0.7239311337471008,0.7239311337471008,0.6773478388786316,0.6705463528633118,0.7476992607116699,0.6705463528633118,2,300,64,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=64, epochs=10, nobs=2)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=64, epochs=10, nobs=2)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
15,c9d70af6d62b445e9548e017b1109d12,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/c9d70af6d62b445e9548e017b1109d12/artifacts,2021-10-09 18:18:35.133000+00:00,2021-10-09 18:24:42.713000+00:00,0.7017253041267395,0.7017253041267395,0.6600529551506042,0.7173534631729126,0.6600529551506042,365.941890001297,0.7060869336128235,0.7846119403839111,0.7169241905212402,0.7705454230308533,0.8532794117927551,0.7060869336128235,0.7173534631729126,0.7173534631729126,0.7027351260185242,0.6445046663284302,0.7169241905212402,0.6445046663284302,2,300,32,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=32, epochs=10, nobs=2)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=32, epochs=10, nobs=2)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
16,cb6ec115bcb2436098e6b3802cf27419,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/cb6ec115bcb2436098e6b3802cf27419/artifacts,2021-10-09 18:13:21.503000+00:00,2021-10-09 18:18:34.048000+00:00,0.7153295278549194,0.7153295278549194,0.6809689402580261,0.7289611101150513,0.6821883320808411,311.40583848953247,0.739130437374115,0.8183857798576355,0.743281364440918,0.7805784344673157,0.8425934314727783,0.739130437374115,0.7289611101150513,0.7289611101150513,0.6709424257278442,0.6604182124137878,0.743281364440918,0.6604182124137878,1,300,64,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=1)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=1)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
17,c94597379bac4bddb6a727c5444e2dd0,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/c94597379bac4bddb6a727c5444e2dd0/artifacts,2021-10-09 18:09:12.944000+00:00,2021-10-09 18:13:20.486000+00:00,0.7086024880409241,0.7086024880409241,0.6874793171882629,0.7218030691146851,0.6874793171882629,246.4298996925354,0.7234782576560974,0.791638195514679,0.7358641624450684,0.7780369520187378,0.8224685788154602,0.7234782576560974,0.7218030691146851,0.7218030691146851,0.6819638013839722,0.6578140258789062,0.7358641624450684,0.6578140258789062,1,300,32,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=32, epochs=10, nobs=1)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=32, epochs=10, nobs=1)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
18,2df1e2bcb1094c90a2a3505a6ef14934,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/2df1e2bcb1094c90a2a3505a6ef14934/artifacts,2021-10-09 18:04:26.118000+00:00,2021-10-09 18:09:11.913000+00:00,0.7209365963935852,0.7209365963935852,0.6795842051506042,0.7260591983795166,0.6795842051506042,284.6357500553131,0.7252174019813538,0.7895836234092712,0.7303574681282043,0.7791275978088379,0.8227342963218689,0.7200000286102295,0.7260591983795166,0.7260591983795166,0.6760742664337158,0.6710208654403687,0.7307584285736084,0.6710208654403687,1,300,64,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=64, epochs=10, nobs=1)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=64, epochs=10, nobs=1)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
19,c0e93902221c44288ba8fc8879924c2c,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/c0e93902221c44288ba8fc8879924c2c/artifacts,2021-10-09 18:00:21.689000+00:00,2021-10-09 18:04:25.038000+00:00,0.7077590227127075,0.7077590227127075,0.6508556604385376,0.714838445186615,0.659970223903656,242.17781329154968,0.7182608842849731,0.7898757457733154,0.7135834693908691,0.7683941721916199,0.8004339337348938,0.7182608842849731,0.714838445186615,0.714838445186615,0.6911011934280396,0.6605206727981567,0.7234057784080505,0.6605206727981567,1,300,32,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=32, epochs=10, nobs=1)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=400, units=32, epochs=10, nobs=1)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
20,97d1d5c7119946a2ab729176b01d12ce,1,FINISHED,file:///home/jovyan/nlp2/shared-mlruns/team-three/mariusz/1/97d1d5c7119946a2ab729176b01d12ce/artifacts,2021-10-09 17:57:35.941000+00:00,2021-10-09 18:00:20.656000+00:00,0.7132124900817871,0.7132124900817871,0.5971395373344421,0.7210292220115662,0.6207423806190491,163.7821397781372,0.6765217185020447,0.7504065632820129,0.6649186015129089,0.793982744216919,0.7909684181213379,0.6730434894561768,0.7210292220115662,0.7210292220115662,0.6784182190895081,0.6476250886917114,0.6808278560638428,0.6476250886917114,0,300,64,10,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=0)",40,LOCAL,"Embedding (max_top_words=300, max_opinion_length=40, embedding_vector_lengths=500, units=64, epochs=10, nobs=0)",jovyan,/opt/conda/lib/python3.8/site-packages/ipykernel_launcher.py
